frame_id,timestamp_s,ball_x_world_m,ball_y_world_m,ball_z_world_m,ball_x_cam_m,ball_y_cam_m,ball_z_cam_m,u_px,v_px,radius_px,visible
222,0.444000000,0.310400000,0.756800000,0.521047920,0.310400000,0.278952080,0.756800000,533.276956,431.668977,13.742072,1
223,0.446000000,0.313600000,0.751200000,0.516317020,0.313600000,0.283682980,0.751200000,537.082002,436.372670,13.844515,1
224,0.448000000,0.316800000,0.745600000,0.511546880,0.316800000,0.288453120,0.745600000,540.944206,441.174386,13.948498,1
225,0.450000000,0.320000000,0.740000000,0.506737500,0.320000000,0.293262500,0.740000000,544.864865,446.076351,14.054054,1
226,0.452000000,0.323200000,0.734400000,0.501888880,0.323200000,0.298111120,0.734400000,548.845316,451.080858,14.161220,1
227,0.454000000,0.326400000,0.728800000,0.497001020,0.326400000,0.302998980,0.728800000,552.886937,456.190271,14.270033,1
228,0.456000000,0.329600000,0.723200000,0.492073920,0.329600000,0.307926080,0.723200000,556.991150,461.407027,14.380531,1
229,0.458000000,0.332800000,0.717600000,0.487107580,0.332800000,0.312892420,0.717600000,561.159420,466.733638,14.492754,1
230,0.460000000,0.336000000,0.712000000,0.482102000,0.336000000,0.317898000,0.712000000,565.393258,472.172697,14.606742,1
231,0.462000000,0.339200000,0.706400000,0.477057180,0.339200000,0.322942820,0.706400000,569.694224,477.726878,14.722537,1
232,0.464000000,0.342400000,0.700800000,0.471973120,0.342400000,0.328026880,0.700800000,574.063927,483.398941,14.840183,1
233,0.466000000,0.345600000,0.695200000,0.466849820,0.345600000,0.333150180,0.695200000,578.504028,489.191734,14.959724,1
