frame_id,timestamp_s,ball_x_world_m,ball_y_world_m,ball_z_world_m,ball_x_cam_m,ball_y_cam_m,ball_z_cam_m,u_px,v_px,radius_px,visible
222,0.444000000,0.310400000,1.044400000,0.521047920,0.310400000,0.278952080,1.044400000,474.546151,378.888435,9.957871,1
223,0.446000000,0.313600000,1.044600000,0.516317020,0.313600000,0.283682980,1.044600000,476.109516,381.216877,9.955964,1
224,0.448000000,0.316800000,1.044800000,0.511546880,0.316800000,0.288453120,1.044800000,477.672282,383.563957,9.954058,1
225,0.450000000,0.320000000,1.045000000,0.506737500,0.320000000,0.293262500,1.045000000,479.234450,385.929665,9.952153,1
226,0.452000000,0.323200000,1.045200000,0.501888880,0.323200000,0.298111120,1.045200000,480.796020,388.313990,9.950249,1
227,0.454000000,0.326400000,1.045400000,0.497001020,0.326400000,0.302998980,1.045400000,482.356993,390.716921,9.948345,1
228,0.456000000,0.329600000,1.045600000,0.492073920,0.329600000,0.307926080,1.045600000,483.917368,393.138448,9.946442,1
229,0.458000000,0.332800000,1.045800000,0.487107580,0.332800000,0.312892420,1.045800000,485.477147,395.578560,9.944540,1
230,0.460000000,0.336000000,1.046000000,0.482102000,0.336000000,0.317898000,1.046000000,487.036329,398.037247,9.942639,1
231,0.462000000,0.339200000,1.046200000,0.477057180,0.339200000,0.322942820,1.046200000,488.594915,400.514497,9.940738,1
232,0.464000000,0.342400000,1.046400000,0.471973120,0.342400000,0.328026880,1.046400000,490.152905,403.010300,9.938838,1
233,0.466000000,0.345600000,1.046600000,0.466849820,0.345600000,0.333150180,1.046600000,491.710300,405.524645,9.936939,1
234,0.468000000,0.348800000,1.046800000,0.461687280,0.348800000,0.338312720,1.046800000,493.267100,408.057522,9.935040,1
235,0.470000000,0.352000000,1.047000000,0.456485500,0.352000000,0.343514500,1.047000000,494.823305,410.608921,9.933142,1
236,0.472000000,0.355200000,1.047200000,0.451244480,0.355200000,0.348755520,1.047200000,496.378915,413.178830,9.931245,1
237,0.474000000,0.358400000,1.047400000,0.445964220,0.358400000,0.354035780,1.047400000,497.933932,415.767238,9.929349,1
238,0.476000000,0.361600000,1.047600000,0.440644720,0.361600000,0.359355280,1.047600000,499.488354,418.374137,9.927453,1
239,0.478000000,0.364800000,1.047800000,0.435285980,0.364800000,0.364714020,1.047800000,501.042184,420.999514,9.925558,1
240,0.480000000,0.368000000,1.048000000,0.429888000,0.368000000,0.370112000,1.048000000,502.595420,423.643359,9.923664,1
241,0.482000000,0.371200000,1.048200000,0.424450780,0.371200000,0.375549220,1.048200000,504.148063,426.305662,9.921771,1
242,0.484000000,0.374400000,1.048400000,0.418974320,0.374400000,0.381025680,1.048400000,505.700114,428.986411,9.919878,1
243,0.486000000,0.377600000,1.048600000,0.413458620,0.377600000,0.386541380,1.048600000,507.251574,431.685598,9.917986,1
244,0.488000000,0.380800000,1.048800000,0.407903680,0.380800000,0.392096320,1.048800000,508.802441,434.403210,9.916095,1
245,0.490000000,0.384000000,1.049000000,0.402309500,0.384000000,0.397690500,1.049000000,510.352717,437.139237,9.914204,1
246,0.492000000,0.387200000,1.049200000,0.396676080,0.387200000,0.403323920,1.049200000,511.902402,439.893670,9.912314,1
247,0.494000000,0.390400000,1.049400000,0.391003420,0.390400000,0.408996580,1.049400000,513.451496,442.666497,9.910425,1
248,0.496000000,0.393600000,1.049600000,0.385291520,0.393600000,0.414708480,1.049600000,515.000000,445.457707,9.908537,1
249,0.498000000,0.396800000,1.049800000,0.379540380,0.396800000,0.420459620,1.049800000,516.547914,448.267291,9.906649,1
250,0.500000000,0.400000000,1.050000000,0.373750000,0.400000000,0.426250000,1.050000000,518.095238,451.095238,9.904762,1
251,0.502000000,0.403200000,1.050200000,0.367920380,0.403200000,0.432079620,1.050200000,519.641973,453.941537,9.902876,1
252,0.504000000,0.406400000,1.050400000,0.362051520,0.406400000,0.437948480,1.050400000,521.188119,456.806178,9.900990,1
253,0.506000000,0.409600000,1.050600000,0.356143420,0.409600000,0.443856580,1.050600000,522.733676,459.689151,9.899105,1
254,0.508000000,0.412800000,1.050800000,0.350196080,0.412800000,0.449803920,1.050800000,524.278645,462.590444,9.897221,1
255,0.510000000,0.416000000,1.051000000,0.344209500,0.416000000,0.455790500,1.051000000,525.823026,465.510048,9.895338,1
256,0.512000000,0.419200000,1.051200000,0.338183680,0.419200000,0.461816320,1.051200000,527.366819,468.447951,9.893455,1
257,0.514000000,0.422400000,1.051400000,0.332118620,0.422400000,0.467881380,1.051400000,528.910025,471.404145,9.891573,1
258,0.516000000,0.425600000,1.051600000,0.326014320,0.425600000,0.473985680,1.051600000,530.452644,474.378617,9.889692,1
259,0.518000000,0.428800000,1.051800000,0.319870780,0.428800000,0.480129220,1.051800000,531.994676,477.371358,9.887811,1
260,0.520000000,0.432000000,1.052000000,0.313688000,0.432000000,0.486312000,1.052000000,533.536122,480.382357,9.885932,1
261,0.522000000,0.435200000,1.052200000,0.307465980,0.435200000,0.492534020,1.052200000,535.076982,483.411605,9.884052,1
262,0.524000000,0.438400000,1.052400000,0.301204720,0.438400000,0.498795280,1.052400000,536.617256,486.459089,9.882174,1
263,0.526000000,0.441600000,1.052600000,0.294904220,0.441600000,0.505095780,1.052600000,538.156945,489.524801,9.880296,1
264,0.528000000,0.444800000,1.052800000,0.288564480,0.444800000,0.511435520,1.052800000,539.696049,492.608729,9.878419,0
265,0.530000000,0.448000000,1.053000000,0.282185500,0.448000000,0.517814500,1.053000000,541.234568,495.710864,9.876543,0
266,0.532000000,0.451200000,1.053200000,0.275767280,0.451200000,0.524232720,1.053200000,542.772503,498.831195,9.874668,0
267,0.534000000,0.454400000,1.053400000,0.269309820,0.454400000,0.530690180,1.053400000,544.309854,501.969711,9.872793,0
268,0.536000000,0.457600000,1.053600000,0.262813120,0.457600000,0.537186880,1.053600000,545.846621,505.126402,9.870919,0
269,0.538000000,0.460800000,1.053800000,0.256277180,0.460800000,0.543722820,1.053800000,547.382805,508.301259,9.869045,0
270,0.540000000,0.464000000,1.054000000,0.249702000,0.464000000,0.550298000,1.054000000,548.918406,511.494269,9.867173,0
271,0.542000000,0.467200000,1.054200000,0.243087580,0.467200000,0.556912420,1.054200000,550.453424,514.705424,9.865301,0
272,0.544000000,0.470400000,1.054400000,0.236433920,0.470400000,0.563566080,1.054400000,551.987860,517.934713,9.863429,0
273,0.546000000,0.473600000,1.054600000,0.229741020,0.473600000,0.570258980,1.054600000,553.521714,521.182126,9.861559,0
274,0.548000000,0.476800000,1.054800000,0.223008880,0.476800000,0.576991120,1.054800000,555.054987,524.447651,9.859689,0
275,0.550000000,0.480000000,1.055000000,0.216237500,0.480000000,0.583762500,1.055000000,556.587678,527.731280,9.857820,0
276,0.552000000,0.483200000,1.055200000,0.209426880,0.483200000,0.590573120,1.055200000,558.119788,531.033001,9.855951,0
277,0.554000000,0.486400000,1.055400000,0.202577020,0.486400000,0.597422980,1.055400000,559.651317,534.352804,9.854084,0
278,0.556000000,0.489600000,1.055600000,0.195687920,0.489600000,0.604312080,1.055600000,561.182266,537.690680,9.852217,0
279,0.558000000,0.492800000,1.055800000,0.188759580,0.492800000,0.611240420,1.055800000,562.712635,541.046617,9.850350,0
280,0.560000000,0.496000000,1.056000000,0.181792000,0.496000000,0.618208000,1.056000000,564.242424,544.420606,9.848485,0
281,0.562000000,0.499200000,1.056200000,0.174785180,0.499200000,0.625214820,1.056200000,565.771634,547.812636,9.846620,0
282,0.564000000,0.502400000,1.056400000,0.167739120,0.502400000,0.632260880,1.056400000,567.300265,551.222697,9.844756,0
283,0.566000000,0.505600000,1.056600000,0.160653820,0.505600000,0.639346180,1.056600000,568.828317,554.650779,9.842892,0
284,0.568000000,0.508800000,1.056800000,0.153529280,0.508800000,0.646470720,1.056800000,570.355791,558.096872,9.841030,0
285,0.570000000,0.512000000,1.057000000,0.146365500,0.512000000,0.653634500,1.057000000,571.882687,561.560965,9.839167,0
286,0.572000000,0.515200000,1.057200000,0.139162480,0.515200000,0.660837520,1.057200000,573.409005,565.043048,9.837306,0
287,0.574000000,0.518400000,1.057400000,0.131920220,0.518400000,0.668079780,1.057400000,574.934746,568.543111,9.835445,0
288,0.576000000,0.521600000,1.057600000,0.124638720,0.521600000,0.675361280,1.057600000,576.459909,572.061144,9.833585,0
289,0.578000000,0.524800000,1.057800000,0.117317980,0.524800000,0.682682020,1.057800000,577.984496,575.597136,9.831726,0
290,0.580000000,0.528000000,1.058000000,0.109958000,0.528000000,0.690042000,1.058000000,579.508507,579.151078,9.829868,0
291,0.582000000,0.531200000,1.058200000,0.102558780,0.531200000,0.697441220,1.058200000,581.031941,582.722958,9.828010,0
292,0.584000000,0.534400000,1.058400000,0.095120320,0.534400000,0.704879680,1.058400000,582.554800,586.312768,9.826153,0
293,0.586000000,0.537600000,1.058600000,0.087642620,0.537600000,0.712357380,1.058600000,584.077083,589.920497,9.824296,0
294,0.588000000,0.540800000,1.058800000,0.080125680,0.540800000,0.719874320,1.058800000,585.598791,593.546134,9.822440,0
295,0.590000000,0.544000000,1.059000000,0.072569500,0.544000000,0.727430500,1.059000000,587.119924,597.189669,9.820585,0
296,0.592000000,0.547200000,1.059200000,0.064974080,0.547200000,0.735025920,1.059200000,588.640483,600.851094,9.818731,0
297,0.594000000,0.550400000,1.059400000,0.057339420,0.550400000,0.742660580,1.059400000,590.160468,604.530396,9.816877,0
298,0.596000000,0.553600000,1.059600000,0.049665520,0.553600000,0.750334480,1.059600000,591.679879,608.227567,9.815025,0
299,0.598000000,0.556800000,1.059800000,0.041952380,0.556800000,0.758047620,1.059800000,593.198717,611.942595,9.813172,0
300,0.600000000,0.560000000,1.060000000,0.034200000,0.560000000,0.765800000,1.060000000,594.716981,615.675472,9.811321,0
301,0.602000000,0.563200000,1.060200000,0.026408380,0.563200000,0.773591620,1.060200000,596.234673,619.426186,9.809470,0
302,0.604000000,0.566400000,1.060400000,0.018577520,0.566400000,0.781422480,1.060400000,597.751792,623.194728,9.807620,0
303,0.606000000,0.569600000,1.060600000,0.010707420,0.569600000,0.789292580,1.060600000,599.268339,626.981088,9.805770,0
304,0.608000000,0.572800000,1.060800000,0.002798080,0.572800000,0.797201920,1.060800000,600.784314,630.785255,9.803922,0
305,0.610000000,0.576000000,1.061000000,-0.005150500,0.576000000,0.805150500,1.061000000,602.299717,634.607220,9.802074,0
306,0.612000000,0.579200000,1.061200000,-0.013138320,0.579200000,0.813138320,1.061200000,603.814550,638.446972,9.800226,0
307,0.614000000,0.582400000,1.061400000,-0.021165380,0.582400000,0.821165380,1.061400000,605.328811,642.304501,9.798379,0
308,0.616000000,0.585600000,1.061600000,-0.029231680,0.585600000,0.829231680,1.061600000,606.842502,646.179798,9.796534,0
309,0.618000000,0.588800000,1.061800000,-0.037337220,0.588800000,0.837337220,1.061800000,608.355623,650.072852,9.794688,0
310,0.620000000,0.592000000,1.062000000,-0.045482000,0.592000000,0.845482000,1.062000000,609.868173,653.983653,9.792844,0
311,0.622000000,0.595200000,1.062200000,-0.053666020,0.595200000,0.853666020,1.062200000,611.380154,657.912192,9.791000,0
312,0.624000000,0.598400000,1.062400000,-0.061889280,0.598400000,0.861889280,1.062400000,612.891566,661.858458,9.789157,0
313,0.626000000,0.601600000,1.062600000,-0.070151780,0.601600000,0.870151780,1.062600000,614.402409,665.822441,9.787314,0
314,0.628000000,0.604800000,1.062800000,-0.078453520,0.604800000,0.878453520,1.062800000,615.912683,669.804131,9.785472,0
315,0.630000000,0.608000000,1.063000000,-0.086794500,0.608000000,0.886794500,1.063000000,617.422389,673.803518,9.783631,0
316,0.632000000,0.611200000,1.063200000,-0.095174720,0.611200000,0.895174720,1.063200000,618.931527,677.820593,9.781791,0
317,0.634000000,0.614400000,1.063400000,-0.103594180,0.614400000,0.903594180,1.063400000,620.440098,681.855345,9.779951,0
318,0.636000000,0.617600000,1.063600000,-0.112052880,0.617600000,0.912052880,1.063600000,621.948101,685.907764,9.778112,0
319,0.638000000,0.620800000,1.063800000,-0.120550820,0.620800000,0.920550820,1.063800000,623.455537,689.977840,9.776274,0
320,0.640000000,0.624000000,1.064000000,-0.129088000,0.624000000,0.929088000,1.064000000,624.962406,694.065564,9.774436,0
321,0.642000000,0.627200000,1.064200000,-0.137664420,0.627200000,0.937664420,1.064200000,626.468709,698.170925,9.772599,0
322,0.644000000,0.630400000,1.064400000,-0.146280080,0.630400000,0.946280080,1.064400000,627.974446,702.293914,9.770763,0
323,0.646000000,0.633600000,1.064600000,-0.154934980,0.633600000,0.954934980,1.064600000,629.479617,706.434520,9.768927,0
324,0.648000000,0.636800000,1.064800000,-0.163629120,0.636800000,0.963629120,1.064800000,630.984222,710.592733,9.767092,0
325,0.650000000,0.640000000,1.065000000,-0.172362500,0.640000000,0.972362500,1.065000000,632.488263,714.768545,9.765258,0
326,0.652000000,0.643200000,1.065200000,-0.181135120,0.643200000,0.981135120,1.065200000,633.991739,718.961944,9.763425,0
327,0.654000000,0.646400000,1.065400000,-0.189946980,0.646400000,0.989946980,1.065400000,635.494650,723.172921,9.761592,0
328,0.656000000,0.649600000,1.065600000,-0.198798080,0.649600000,0.998798080,1.065600000,636.996997,727.401465,9.759760,0
329,0.658000000,0.652800000,1.065800000,-0.207688420,0.652800000,1.007688420,1.065800000,638.498780,731.647568,9.757928,0
330,0.660000000,0.656000000,1.066000000,-0.216618000,0.656000000,1.016618000,1.066000000,640.000000,735.911220,9.756098,0
331,0.662000000,0.659200000,1.066200000,-0.225586820,0.659200000,1.025586820,1.066200000,641.500657,740.192409,9.754267,0
332,0.664000000,0.662400000,1.066400000,-0.234594880,0.662400000,1.034594880,1.066400000,643.000750,744.491127,9.752438,0
333,0.666000000,0.665600000,1.066600000,-0.243642180,0.665600000,1.043642180,1.066600000,644.500281,748.807363,9.750609,0
334,0.668000000,0.668800000,1.066800000,-0.252728720,0.668800000,1.052728720,1.066800000,645.999250,753.141108,9.748781,0
335,0.670000000,0.672000000,1.067000000,-0.261854500,0.672000000,1.061854500,1.067000000,647.497657,757.492352,9.746954,0
336,0.672000000,0.675200000,1.067200000,-0.271019520,0.675200000,1.071019520,1.067200000,648.995502,761.861085,9.745127,0
337,0.674000000,0.678400000,1.067400000,-0.280223780,0.678400000,1.080223780,1.067400000,650.492786,766.247298,9.743301,0
338,0.676000000,0.681600000,1.067600000,-0.289467280,0.681600000,1.089467280,1.067600000,651.989509,770.650979,9.741476,0
339,0.678000000,0.684800000,1.067800000,-0.298750020,0.684800000,1.098750020,1.067800000,653.485671,775.072121,9.739652,0
340,0.680000000,0.688000000,1.068000000,-0.308072000,0.688000000,1.108072000,1.068000000,654.981273,779.510712,9.737828,0
341,0.682000000,0.691200000,1.068200000,-0.317433220,0.691200000,1.117433220,1.068200000,656.476315,783.966743,9.736004,0
342,0.684000000,0.694400000,1.068400000,-0.326833680,0.694400000,1.126833680,1.068400000,657.970797,788.440204,9.734182,0
343,0.686000000,0.697600000,1.068600000,-0.336273380,0.697600000,1.136273380,1.068600000,659.464720,792.931085,9.732360,0
344,0.688000000,0.700800000,1.068800000,-0.345752320,0.700800000,1.145752320,1.068800000,660.958084,797.439377,9.730539,0
345,0.690000000,0.704000000,1.069000000,-0.355270500,0.704000000,1.155270500,1.069000000,662.450889,801.965070,9.728718,0
346,0.692000000,0.707200000,1.069200000,-0.364827920,0.707200000,1.164827920,1.069200000,663.943135,806.508154,9.726899,0
347,0.694000000,0.710400000,1.069400000,-0.374424580,0.710400000,1.174424580,1.069400000,665.434823,811.068619,9.725079,0
348,0.696000000,0.713600000,1.069600000,-0.384060480,0.713600000,1.184060480,1.069600000,666.925954,815.646456,9.723261,0
349,0.698000000,0.716800000,1.069800000,-0.393735620,0.716800000,1.193735620,1.069800000,668.416526,820.241655,9.721443,0
350,0.700000000,0.720000000,1.070000000,-0.403450000,0.720000000,1.203450000,1.070000000,669.906542,824.854206,9.719626,0
351,0.702000000,0.723200000,1.070200000,-0.413203620,0.723200000,1.213203620,1.070200000,671.396001,829.484099,9.717810,0
352,0.704000000,0.726400000,1.070400000,-0.422996480,0.726400000,1.222996480,1.070400000,672.884903,834.131324,9.715994,0
353,0.706000000,0.729600000,1.070600000,-0.432828580,0.729600000,1.232828580,1.070600000,674.373249,838.795873,9.714179,0
354,0.708000000,0.732800000,1.070800000,-0.442699920,0.732800000,1.242699920,1.070800000,675.861038,843.477735,9.712365,0
355,0.710000000,0.736000000,1.071000000,-0.452610500,0.736000000,1.252610500,1.071000000,677.348273,848.176900,9.710551,0
356,0.712000000,0.739200000,1.071200000,-0.462560320,0.739200000,1.262560320,1.071200000,678.834951,852.893359,9.708738,0
357,0.714000000,0.742400000,1.071400000,-0.472549380,0.742400000,1.272549380,1.071400000,680.321075,857.627102,9.706926,0
358,0.716000000,0.745600000,1.071600000,-0.482577680,0.745600000,1.282577680,1.071600000,681.806644,862.378120,9.705114,0
359,0.718000000,0.748800000,1.071800000,-0.492645220,0.748800000,1.292645220,1.071800000,683.291659,867.146403,9.703303,0
360,0.720000000,0.752000000,1.072000000,-0.502752000,0.752000000,1.302752000,1.072000000,684.776119,871.931940,9.701493,0
361,0.722000000,0.755200000,1.072200000,-0.512898020,0.755200000,1.312898020,1.072200000,686.260026,876.734723,9.699683,0
362,0.724000000,0.758400000,1.072400000,-0.523083280,0.758400000,1.323083280,1.072400000,687.743379,881.554742,9.697874,0
363,0.726000000,0.761600000,1.072600000,-0.533307780,0.761600000,1.333307780,1.072600000,689.226179,886.391987,9.696066,0
364,0.728000000,0.764800000,1.072800000,-0.543571520,0.764800000,1.343571520,1.072800000,690.708427,891.246449,9.694258,0
365,0.730000000,0.768000000,1.073000000,-0.553874500,0.768000000,1.353874500,1.073000000,692.190121,896.118117,9.692451,0
366,0.732000000,0.771200000,1.073200000,-0.564216720,0.771200000,1.364216720,1.073200000,693.671264,901.006983,9.690645,0
367,0.734000000,0.774400000,1.073400000,-0.574598180,0.774400000,1.374598180,1.073400000,695.151854,905.913037,9.688839,0
368,0.736000000,0.777600000,1.073600000,-0.585018880,0.777600000,1.385018880,1.073600000,696.631893,910.836268,9.687034,0
369,0.738000000,0.780800000,1.073800000,-0.595478820,0.780800000,1.395478820,1.073800000,698.111380,915.776668,9.685230,0
370,0.740000000,0.784000000,1.074000000,-0.605978000,0.784000000,1.405978000,1.074000000,699.590317,920.734227,9.683426,0
371,0.742000000,0.787200000,1.074200000,-0.616516420,0.787200000,1.416516420,1.074200000,701.068702,925.708935,9.681624,0
372,0.744000000,0.790400000,1.074400000,-0.627094080,0.790400000,1.427094080,1.074400000,702.546538,930.700783,9.679821,0
373,0.746000000,0.793600000,1.074600000,-0.637710980,0.793600000,1.437710980,1.074600000,704.023823,935.709761,9.678020,0
374,0.748000000,0.796800000,1.074800000,-0.648367120,0.796800000,1.448367120,1.074800000,705.500558,940.735860,9.676219,0
375,0.750000000,0.800000000,1.075000000,-0.659062500,0.800000000,1.459062500,1.075000000,706.976744,945.779070,9.674419,0
376,0.752000000,0.803200000,1.075200000,-0.669797120,0.803200000,1.469797120,1.075200000,708.452381,950.839381,9.672619,0
377,0.754000000,0.806400000,1.075400000,-0.680570980,0.806400000,1.480570980,1.075400000,709.927469,955.916784,9.670820,0
378,0.756000000,0.809600000,1.075600000,-0.691384080,0.809600000,1.491384080,1.075600000,711.402008,961.011270,9.669022,0
379,0.758000000,0.812800000,1.075800000,-0.702236420,0.812800000,1.502236420,1.075800000,712.875999,966.122828,9.667224,0
380,0.760000000,0.816000000,1.076000000,-0.713128000,0.816000000,1.513128000,1.076000000,714.349442,971.251450,9.665428,0
381,0.762000000,0.819200000,1.076200000,-0.724058820,0.819200000,1.524058820,1.076200000,715.822338,976.397125,9.663631,0
382,0.764000000,0.822400000,1.076400000,-0.735028880,0.822400000,1.535028880,1.076400000,717.294686,981.559845,9.661836,0
383,0.766000000,0.825600000,1.076600000,-0.746038180,0.825600000,1.546038180,1.076600000,718.766487,986.739600,9.660041,0
384,0.768000000,0.828800000,1.076800000,-0.757086720,0.828800000,1.557086720,1.076800000,720.237741,991.936380,9.658247,0
385,0.770000000,0.832000000,1.077000000,-0.768174500,0.832000000,1.568174500,1.077000000,721.708449,997.150176,9.656453,0
386,0.772000000,0.835200000,1.077200000,-0.779301520,0.835200000,1.579301520,1.077200000,723.178611,1002.380979,9.654660,0
387,0.774000000,0.838400000,1.077400000,-0.790467780,0.838400000,1.590467780,1.077400000,724.648227,1007.628778,9.652868,0
388,0.776000000,0.841600000,1.077600000,-0.801673280,0.841600000,1.601673280,1.077600000,726.117298,1012.893565,9.651076,0
389,0.778000000,0.844800000,1.077800000,-0.812918020,0.844800000,1.612918020,1.077800000,727.585823,1018.175330,9.649286,0
390,0.780000000,0.848000000,1.078000000,-0.824202000,0.848000000,1.624202000,1.078000000,729.053803,1023.474063,9.647495,0
391,0.782000000,0.851200000,1.078200000,-0.835525220,0.851200000,1.635525220,1.078200000,730.521239,1028.789756,9.645706,0
392,0.784000000,0.854400000,1.078400000,-0.846887680,0.854400000,1.646887680,1.078400000,731.988131,1034.122398,9.643917,0
393,0.786000000,0.857600000,1.078600000,-0.858289380,0.857600000,1.658289380,1.078600000,733.454478,1039.471980,9.642129,0
394,0.788000000,0.860800000,1.078800000,-0.869730320,0.860800000,1.669730320,1.078800000,734.920282,1044.838493,9.640341,0
395,0.790000000,0.864000000,1.079000000,-0.881210500,0.864000000,1.681210500,1.079000000,736.385542,1050.221928,9.638554,0
396,0.792000000,0.867200000,1.079200000,-0.892729920,0.867200000,1.692729920,1.079200000,737.850259,1055.622274,9.636768,0
397,0.794000000,0.870400000,1.079400000,-0.904288580,0.870400000,1.704288580,1.079400000,739.314434,1061.039523,9.634982,0
398,0.796000000,0.873600000,1.079600000,-0.915886480,0.873600000,1.715886480,1.079600000,740.778066,1066.473666,9.633197,0
399,0.798000000,0.876800000,1.079800000,-0.927523620,0.876800000,1.727523620,1.079800000,742.241156,1071.924692,9.631413,0
400,0.800000000,0.880000000,1.080000000,-0.939200000,0.880000000,1.739200000,1.080000000,743.703704,1077.392593,9.629630,0
401,0.802000000,0.883200000,1.080200000,-0.950915620,0.883200000,1.750915620,1.080200000,745.165710,1082.877358,9.627847,0
402,0.804000000,0.886400000,1.080400000,-0.962670480,0.886400000,1.762670480,1.080400000,746.627175,1088.378980,9.626064,0
403,0.806000000,0.889600000,1.080600000,-0.974464580,0.889600000,1.774464580,1.080600000,748.088099,1093.897447,9.624283,0
404,0.808000000,0.892800000,1.080800000,-0.986297920,0.892800000,1.786297920,1.080800000,749.548483,1099.432752,9.622502,0
405,0.810000000,0.896000000,1.081000000,-0.998170500,0.896000000,1.798170500,1.081000000,751.008326,1104.984884,9.620722,0
406,0.812000000,0.899200000,1.081200000,-1.010082320,0.899200000,1.810082320,1.081200000,752.467629,1110.553835,9.618942,0
407,0.814000000,0.902400000,1.081400000,-1.022033380,0.902400000,1.822033380,1.081400000,753.926392,1116.139595,9.617163,0
408,0.816000000,0.905600000,1.081600000,-1.034023680,0.905600000,1.834023680,1.081600000,755.384615,1121.742154,9.615385,0
409,0.818000000,0.908800000,1.081800000,-1.046053220,0.908800000,1.846053220,1.081800000,756.842300,1127.361503,9.613607,0
410,0.820000000,0.912000000,1.082000000,-1.058122000,0.912000000,1.858122000,1.082000000,758.299445,1132.997634,9.611830,0
411,0.822000000,0.915200000,1.082200000,-1.070230020,0.915200000,1.870230020,1.082200000,759.756052,1138.650536,9.610054,0
412,0.824000000,0.918400000,1.082400000,-1.082377280,0.918400000,1.882377280,1.082400000,761.212121,1144.320201,9.608278,0
413,0.826000000,0.921600000,1.082600000,-1.094563780,0.921600000,1.894563780,1.082600000,762.667652,1150.006619,9.606503,0
414,0.828000000,0.924800000,1.082800000,-1.106789520,0.924800000,1.906789520,1.082800000,764.122645,1155.709781,9.604728,0
415,0.830000000,0.928000000,1.083000000,-1.119054500,0.928000000,1.919054500,1.083000000,765.577101,1161.429677,9.602955,0
416,0.832000000,0.931200000,1.083200000,-1.131358720,0.931200000,1.931358720,1.083200000,767.031019,1167.166298,9.601182,0
417,0.834000000,0.934400000,1.083400000,-1.143702180,0.934400000,1.943702180,1.083400000,768.484401,1172.919636,9.599409,0
418,0.836000000,0.937600000,1.083600000,-1.156084880,0.937600000,1.956084880,1.083600000,769.937246,1178.689680,9.597638,0
419,0.838000000,0.940800000,1.083800000,-1.168506820,0.940800000,1.968506820,1.083800000,771.389555,1184.476422,9.595866,0
420,0.840000000,0.944000000,1.084000000,-1.180968000,0.944000000,1.980968000,1.084000000,772.841328,1190.279852,9.594096,0
421,0.842000000,0.947200000,1.084200000,-1.193468420,0.947200000,1.993468420,1.084200000,774.292566,1196.099962,9.592326,0
422,0.844000000,0.950400000,1.084400000,-1.206008080,0.950400000,2.006008080,1.084400000,775.743268,1201.936741,9.590557,0
423,0.846000000,0.953600000,1.084600000,-1.218586980,0.953600000,2.018586980,1.084600000,777.193435,1207.790180,9.588788,0
424,0.848000000,0.956800000,1.084800000,-1.231205120,0.956800000,2.031205120,1.084800000,778.643068,1213.660271,9.587021,0
425,0.850000000,0.960000000,1.085000000,-1.243862500,0.960000000,2.043862500,1.085000000,780.092166,1219.547005,9.585253,0
426,0.852000000,0.963200000,1.085200000,-1.256559120,0.963200000,2.056559120,1.085200000,781.540730,1225.450371,9.583487,0
427,0.854000000,0.966400000,1.085400000,-1.269294980,0.966400000,2.069294980,1.085400000,782.988760,1231.370361,9.581721,0
428,0.856000000,0.969600000,1.085600000,-1.282070080,0.969600000,2.082070080,1.085600000,784.436256,1237.306965,9.579956,0
429,0.858000000,0.972800000,1.085800000,-1.294884420,0.972800000,2.094884420,1.085800000,785.883220,1243.260175,9.578191,0
430,0.860000000,0.976000000,1.086000000,-1.307738000,0.976000000,2.107738000,1.086000000,787.329650,1249.229982,9.576427,0
431,0.862000000,0.979200000,1.086200000,-1.320630820,0.979200000,2.120630820,1.086200000,788.775548,1255.216375,9.574664,0
432,0.864000000,0.982400000,1.086400000,-1.333562880,0.982400000,2.133562880,1.086400000,790.220913,1261.219346,9.572901,0
433,0.866000000,0.985600000,1.086600000,-1.346534180,0.985600000,2.146534180,1.086600000,791.665746,1267.238886,9.571139,0
434,0.868000000,0.988800000,1.086800000,-1.359544720,0.988800000,2.159544720,1.086800000,793.110048,1273.274986,9.569378,0
435,0.870000000,0.992000000,1.087000000,-1.372594500,0.992000000,2.172594500,1.087000000,794.553818,1279.327636,9.567617,0
436,0.872000000,0.995200000,1.087200000,-1.385683520,0.995200000,2.185683520,1.087200000,795.997057,1285.396827,9.565857,0
437,0.874000000,0.998400000,1.087400000,-1.398811780,0.998400000,2.198811780,1.087400000,797.439765,1291.482551,9.564098,0
438,0.876000000,1.001600000,1.087600000,-1.411979280,1.001600000,2.211979280,1.087600000,798.881942,1297.584797,9.562339,0
439,0.878000000,1.004800000,1.087800000,-1.425186020,1.004800000,2.225186020,1.087800000,800.323589,1303.703558,9.560581,0
440,0.880000000,1.008000000,1.088000000,-1.438432000,1.008000000,2.238432000,1.088000000,801.764706,1309.838824,9.558824,0
441,0.882000000,1.011200000,1.088200000,-1.451717220,1.011200000,2.251717220,1.088200000,803.205293,1315.990585,9.557067,0
442,0.884000000,1.014400000,1.088400000,-1.465041680,1.014400000,2.265041680,1.088400000,804.645351,1322.158833,9.555311,0
443,0.886000000,1.017600000,1.088600000,-1.478405380,1.017600000,2.278405380,1.088600000,806.084880,1328.343558,9.553555,0
444,0.888000000,1.020800000,1.088800000,-1.491808320,1.020800000,2.291808320,1.088800000,807.523880,1334.544752,9.551800,0
445,0.890000000,1.024000000,1.089000000,-1.505250500,1.024000000,2.305250500,1.089000000,808.962351,1340.762406,9.550046,0
